# Ebeam [MeV], spec, theta_spec [Deg], Q^2Avg [GeV^2], csexp/csdip, delta_csexp/csdip_tot, delta_csexp/csdip_stat, csexp/csdip(mincut) csexp/csdip(maxcut), Blun_TPE_corr, Fesh_corr, A1_syst_scale, norms
180.0 B 22.50 0.0048355 0.9952180 0.0038236 0.0023886 0.9950782 0.9943154 1.0035 1.0037 1.00097 1:3
180.0 B 23.00 0.0050475 1.0018294 0.0034173 0.0016263 1.0023244 1.0015414 1.0036 1.0038 1.00100 1:3
180.0 B 23.51 0.0052700 1.0023432 0.0033776 0.0015381 1.0024845 1.0020729 1.0036 1.0039 1.00102 1:3
180.0 B 24.01 0.0054870 0.9991885 0.0037661 0.0022799 0.9994828 0.9990512 1.0037 1.0039 1.00104 1:3
180.0 B 24.50 0.0057083 0.9999160 0.0033831 0.0015643 1.0001647 0.9997330 1.0037 1.0040 1.00106 1:3
180.0 B 25.01 0.0059408 1.0024955 0.0033905 0.0015655 1.0029453 1.0024031 1.0038 1.0041 1.00108 1:3
180.0 B 25.50 0.0061716 0.9970989 0.0033780 0.0015695 0.9977541 0.9969207 1.0038 1.0041 1.00110 1:3
180.0 B 26.01 0.0064146 0.9969644 0.0033125 0.0014237 0.9969497 0.9969798 1.0039 1.0042 1.00113 1:3
180.0 B 26.51 0.0066460 1.0003200 0.0032038 0.0011220 1.0006745 1.0001623 1.0040 1.0043 1.00115 1:3
180.0 B 27.00 0.0068950 0.9951092 0.0035681 0.0019543 0.9953617 0.9951408 1.0040 1.0043 1.00117 1:3
180.0 B 27.50 0.0071440 0.9977639 0.0036469 0.0020833 0.9971281 0.9974194 1.0041 1.0044 1.00119 1:3
180.0 B 28.00 0.0073900 0.9992724 0.0033649 0.0015283 0.9996884 0.9989351 1.0041 1.0045 1.00121 1:3
180.0 B 28.50 0.0076520 0.9962184 0.0033407 0.0014927 0.9965042 0.9957307 1.0042 1.0045 1.00124 1:3
180.0 B 29.00 0.0079085 0.9971127 0.0033288 0.0014605 0.9977486 0.9966838 1.0042 1.0046 1.00126 1:3
180.0 B 29.50 0.0081750 0.9979915 0.0035298 0.0018696 0.9979685 0.9979384 1.0043 1.0047 1.00128 1:3
180.0 B 29.99 0.0084310 0.9956031 0.0033185 0.0014462 0.9956577 0.9954166 1.0043 1.0047 1.00130 1:3
180.0 B 30.50 0.0087125 0.9966016 0.0033259 0.0014569 0.9970429 0.9963396 1.0044 1.0048 1.00132 1:3
180.0 B 31.00 0.0089807 0.9976646 0.0033223 0.0014421 0.9982286 0.9971434 1.0044 1.0048 1.00134 1:3
180.0 B 31.49 0.0092590 0.9934099 0.0035270 0.0018863 0.9936250 0.9932633 1.0045 1.0049 1.00136 1:3
180.0 B 32.00 0.0095422 0.9956980 0.0031980 0.0011421 0.9962163 0.9954826 1.0045 1.0050 1.00139 1:3
180.0 B 32.51 0.0098360 1.0002052 0.0035011 0.0018039 0.9999147 0.9996232 1.0045 1.0050 1.00141 1:3
180.0 B 32.99 0.0101130 0.9963097 0.0032979 0.0013938 0.9966672 0.9964360 1.0046 1.0051 1.00143 1:3
180.0 B 33.50 0.0104100 0.9974411 0.0034311 0.0016789 0.9974813 0.9974914 1.0046 1.0051 1.00145 1:3
180.0 B 34.00 0.0107050 0.9983785 0.0033756 0.0015569 0.9980932 0.9982742 1.0047 1.0052 1.00147 1:3
180.0 B 34.50 0.0110030 0.9965545 0.0032109 0.0011712 0.9964447 0.9965955 1.0047 1.0052 1.00150 1:3
180.0 B 35.00 0.0113050 0.9988302 0.0033023 0.0013878 0.9985846 0.9986047 1.0048 1.0053 1.00152 1:3
180.0 B 35.50 0.0116090 0.9971813 0.0033473 0.0015016 0.9972965 0.9971356 1.0048 1.0054 1.00154 1:3
180.0 B 36.00 0.0119170 0.9971640 0.0033025 0.0013992 0.9971256 0.9969747 1.0049 1.0054 1.00156 1:3
180.0 B 36.50 0.0122280 0.9934291 0.0032908 0.0013955 0.9935848 0.9935144 1.0049 1.0055 1.00158 1:3
180.0 B 37.00 0.0125420 0.9979741 0.0033272 0.0014515 0.9982705 0.9976370 1.0049 1.0055 1.00160 1:3
180.0 B 37.50 0.0128590 0.9991664 0.0038951 0.0024874 0.9991440 0.9988625 1.0050 1.0056 1.00162 1:3
180.0 B 32.99 0.0101130 1.0022062 0.0033456 0.0014675 1.0015419 1.0026275 1.0046 1.0051 1.00143 1:4
180.0 B 37.50 0.0128590 1.0000036 0.0034973 0.0017975 0.9993854 1.0000390 1.0050 1.0056 1.00162 1:4
180.0 B 38.01 0.0131850 0.9976978 0.0036021 0.0020042 0.9978569 0.9974949 1.0050 1.0056 1.00165 1:4
180.0 B 38.50 0.0135025 0.9958032 0.0035095 0.0018418 0.9955625 0.9954419 1.0051 1.0057 1.00167 1:4
180.0 B 39.00 0.0138280 0.9956223 0.0034240 0.0016740 0.9955424 0.9954620 1.0051 1.0057 1.00169 1:4
180.0 B 39.49 0.0141510 0.9984398 0.0034158 0.0016419 0.9982364 0.9980956 1.0051 1.0058 1.00171 1:4
180.0 B 40.50 0.0148230 0.9990606 0.0034148 0.0016364 0.9990498 0.9988989 1.0052 1.0059 1.00175 1:4
180.0 B 41.50 0.0155000 0.9963071 0.0032843 0.0013613 0.9964832 0.9962820 1.0053 1.0060 1.00180 1:4
180.0 B 42.50 0.0161875 0.9946438 0.0032926 0.0013920 0.9946606 0.9943286 1.0054 1.0061 1.00184 1:4
180.0 B 43.00 0.0165350 0.9900544 0.0032679 0.0013629 0.9904954 0.9896905 1.0054 1.0061 1.00186 1:4
180.0 B 43.50 0.0168853 0.9934853 0.0032735 0.0013538 0.9939646 0.9931596 1.0055 1.0062 1.00188 1:4
180.0 B 44.00 0.0172380 0.9948536 0.0032822 0.0013658 0.9955745 0.9947595 1.0055 1.0062 1.00191 1:4
180.0 B 44.51 0.0176000 0.9930543 0.0032828 0.0013788 0.9936911 0.9928156 1.0055 1.0063 1.00193 1:4
180.0 B 45.00 0.0179500 0.9928336 0.0032843 0.0013839 0.9932080 0.9923225 1.0056 1.0063 1.00195 1:4
180.0 B 45.50 0.0183100 0.9914510 0.0032656 0.0013480 0.9916361 0.9906398 1.0056 1.0064 1.00197 1:4
180.0 B 46.01 0.0186790 0.9893734 0.0035290 0.0019089 0.9902976 0.9885968 1.0056 1.0064 1.00199 1:4
180.0 B 46.50 0.0190360 0.9892009 0.0048125 0.0037886 0.9904966 0.9884132 1.0057 1.0065 1.00202 1:4
180.0 B 46.50 0.0190360 0.9986773 0.0033396 0.0014754 0.9991626 0.9981762 1.0057 1.0065 1.00202 1:5
180.0 B 47.00 0.0194027 0.9961226 0.0032616 0.0013069 0.9968275 0.9958714 1.0057 1.0065 1.00204 1:5
180.0 B 47.49 0.0197640 0.9925292 0.0032546 0.0013139 0.9930713 0.9918936 1.0058 1.0066 1.00206 1:5
180.0 B 48.00 0.0201420 0.9897329 0.0033692 0.0015923 0.9905447 0.9891456 1.0058 1.0066 1.00208 1:5
180.0 B 48.50 0.0205140 0.9904268 0.0032310 0.0012693 0.9906733 0.9898176 1.0058 1.0067 1.00210 1:5
180.0 B 49.00 0.0208890 0.9895318 0.0032294 0.0012715 0.9902807 0.9887505 1.0059 1.0067 1.00212 1:5
180.0 B 49.50 0.0212660 0.9880110 0.0033227 0.0015016 0.9886776 0.9874694 1.0059 1.0068 1.00215 1:5
180.0 B 60.00 0.0295470 0.9822984 0.0033293 0.0015493 0.9820674 0.9823697 1.0066 1.0076 1.00260 1:5
180.0 C 90.50 0.0544780 0.9873358 0.0032472 0.0013306 0.9870386 0.9870891 1.0089 1.0095 1.00323 2:4
180.0 C 75.49 0.0421335 0.9930922 0.0033619 0.0015576 0.9942554 0.9921271 1.0077 1.0087 1.00270 2:4
180.0 C 77.98 0.0442165 0.9868364 0.0033467 0.0015607 0.9869161 0.9867345 1.0079 1.0089 1.00279 2:4
180.0 C 80.49 0.0463105 0.9913119 0.0034084 0.0016652 0.9914232 0.9912113 1.0081 1.0090 1.00287 2:4
180.0 C 82.98 0.0483695 0.9885110 0.0033393 0.0015350 0.9881006 0.9882924 1.0083 1.0091 1.00296 2:4
180.0 C 88.01 0.0524810 0.9872906 0.0033687 0.0016049 0.9879301 0.9867894 1.0087 1.0094 1.00314 2:4
180.0 C 93.00 0.0564550 0.9878663 0.0032630 0.0013653 0.9882772 0.9878734 1.0092 1.0096 1.00332 2:4
180.0 C 98.01 0.0603225 0.9889252 0.0032825 0.0014046 0.9886719 0.9884295 1.0096 1.0099 1.00350 2:4
180.0 C 100.50 0.0621890 0.9928820 0.0034696 0.0017793 0.9930623 0.9924563 1.0099 1.0100 1.00359 2:4
180.0 C 103.00 0.0640250 0.9872355 0.0032806 0.0014108 0.9873121 0.9869687 1.0101 1.0101 1.00368 2:4
180.0 C 105.54 0.0658463 0.9927731 0.0033596 0.0015545 0.9926730 0.9924407 1.0104 1.0102 1.00377 2:4
180.0 C 108.04 0.0675957 0.9903446 0.0033122 0.0014641 0.9902658 0.9902455 1.0107 1.0103 1.00386 2:4
180.0 C 110.51 0.0692750 0.9924143 0.0033789 0.0015979 0.9926198 0.9921146 1.0110 1.0103 1.00395 2:4
180.0 C 113.06 0.0709633 0.9909551 0.0033424 0.0015276 0.9906164 0.9905861 1.0113 1.0104 1.00404 2:4
180.0 C 115.56 0.0725675 0.9927838 0.0037021 0.0021989 0.9927152 0.9922403 1.0116 1.0105 1.00413 2:4
180.0 C 117.94 0.0740490 0.9899201 0.0053214 0.0044156 0.9905598 0.9901758 1.0118 1.0106 1.00421 2:4
180.0 C 117.94 0.0740490 0.9991828 0.0034559 0.0017199 0.9984728 0.9991095 1.0118 1.0106 1.00421 2:5
180.0 C 120.49 0.0755770 0.9953036 0.0054556 0.0045659 0.9952767 0.9950746 1.0122 1.0107 1.00430 2:5
180.0 C 123.08 0.0770777 0.9991952 0.0033933 0.0015903 0.9981168 0.9991174 1.0125 1.0107 1.00440 2:5
180.0 C 125.59 0.0784720 1.0042454 0.0035971 0.0019653 1.0035222 1.0038760 1.0128 1.0108 1.00449 2:5
180.0 C 128.02 0.0797690 1.0014592 0.0033958 0.0015828 1.0007506 1.0014885 1.0131 1.0109 1.00457 2:5
180.0 C 130.55 0.0810627 1.0026638 0.0034099 0.0016060 1.0021355 1.0026308 1.0134 1.0109 1.00466 2:5
180.0 C 132.95 0.0822320 0.9975878 0.0035544 0.0019176 0.9969875 0.9976649 1.0137 1.0110 1.00475 2:5
180.0 C 135.53 0.0834280 0.9993864 0.0034402 0.0016871 0.9986860 0.9994847 1.0140 1.0110 1.00484 2:5
315.0 A 43.00 0.0479299 0.9815584 0.0029713 0.0003968 0.9821045 0.9811286 1.0042 1.0061 1.00115 9
315.0 A 48.00 0.0581545 0.9817913 0.0030011 0.0005758 0.9818276 0.9815961 1.0043 1.0066 1.00128 9
315.0 A 53.01 0.0687998 0.9788623 0.0030166 0.0006900 0.9788609 0.9786293 1.0044 1.0071 1.00141 9
315.0 A 58.00 0.0797177 0.9776196 0.0030593 0.0008703 0.9773757 0.9774564 1.0046 1.0075 1.00155 9
315.0 A 63.00 0.0907740 0.9779666 0.0031321 0.0010965 0.9777134 0.9780863 1.0047 1.0079 1.00168 9
315.0 A 68.01 0.1018500 0.9826068 0.0034180 0.0017300 0.9816339 0.9825010 1.0048 1.0082 1.00181 9
315.0 A 73.01 0.1127950 0.9793032 0.0032373 0.0013596 0.9788866 0.9794313 1.0049 1.0086 1.00195 9
315.0 A 78.00 0.1235300 0.9845456 0.0031697 0.0011503 0.9842828 0.9849184 1.0050 1.0089 1.00208 9
315.0 A 83.01 0.1340230 0.9812900 0.0032446 0.0013643 0.9815213 0.9819249 1.0051 1.0091 1.00221 9
315.0 A 82.99 0.1339850 0.9798283 0.0032324 0.0013445 0.9794022 0.9799976 1.0051 1.0091 1.00221 9
315.0 A 88.00 0.1441170 0.9842351 0.0032466 0.0013499 0.9837915 0.9841549 1.0052 1.0094 1.00235 9
315.0 A 40.50 0.0429856 0.9830015 0.0030001 0.0005511 0.9831063 0.9827241 1.0041 1.0059 1.00108 7:9
315.0 A 45.51 0.0529888 0.9832355 0.0030041 0.0005693 0.9835950 0.9826993 1.0042 1.0064 1.00121 7:9
315.0 A 50.50 0.0634133 0.9810584 0.0030141 0.0006499 0.9812341 0.9810730 1.0044 1.0069 1.00135 7:9
315.0 A 55.50 0.0742168 0.9780285 0.0030062 0.0006543 0.9780984 0.9780883 1.0045 1.0073 1.00148 7:9
315.0 A 60.50 0.0852190 0.9773917 0.0030303 0.0007649 0.9775597 0.9773682 1.0046 1.0077 1.00161 7:9
315.0 A 65.51 0.0963140 0.9786984 0.0034339 0.0017808 0.9783547 0.9783950 1.0047 1.0080 1.00175 7:9
315.0 A 70.50 0.1072805 0.9788044 0.0032421 0.0013744 0.9785009 0.9785917 1.0048 1.0084 1.00188 7:9
315.0 A 75.50 0.1181535 0.9796452 0.0032647 0.0014216 0.9794780 0.9794477 1.0049 1.0087 1.00201 7:9
315.0 A 80.51 0.1288040 0.9825314 0.0034973 0.0018822 0.9823422 0.9825541 1.0050 1.0090 1.00215 7:9
315.0 A 85.51 0.1391180 0.9804739 0.0035057 0.0019074 0.9806763 0.9802019 1.0052 1.0093 1.00228 7:9
315.0 A 80.50 0.1287860 0.9801894 0.0032231 0.0013196 0.9799408 0.9800821 1.0050 1.0090 1.00215 7:9
315.0 A 85.49 0.1390705 0.9823581 0.0032437 0.0013551 0.9820489 0.9824022 1.0052 1.0093 1.00228 7:9
315.0 B 19.50 0.0110790 0.9890909 0.0037374 0.0022723 0.9894645 0.9889729 1.0028 1.0033 1.00084 6:9
315.0 B 19.99 0.0116305 0.9910608 0.0031569 0.0010611 0.9913191 0.9910481 1.0029 1.0034 1.00087 6:9
315.0 B 20.50 0.0122175 0.9936865 0.0031711 0.0010812 0.9938564 0.9938263 1.0029 1.0035 1.00089 6:9
315.0 B 21.00 0.0128060 0.9919804 0.0031791 0.0011181 0.9916988 0.9921504 1.0030 1.0035 1.00091 6:9
315.0 B 21.50 0.0134060 0.9940089 0.0031131 0.0008937 0.9945475 0.9937848 1.0030 1.0036 1.00093 6:9
315.0 B 22.00 0.0140185 0.9906520 0.0031690 0.0011000 0.9908426 0.9902504 1.0031 1.0037 1.00095 6:9
315.0 B 22.50 0.0146428 0.9923169 0.0030760 0.0007744 0.9923983 0.9919065 1.0031 1.0037 1.00097 6:9
315.0 B 23.00 0.0152800 0.9951849 0.0031796 0.0010938 0.9950971 0.9944345 1.0031 1.0038 1.00100 6:9
315.0 B 23.51 0.0159410 0.9928107 0.0030716 0.0007508 0.9936000 0.9923853 1.0032 1.0039 1.00102 6:9
315.0 B 24.00 0.0165875 0.9924465 0.0030639 0.0007231 0.9930077 0.9917127 1.0032 1.0039 1.00104 6:9
315.0 B 24.50 0.0172590 0.9877877 0.0030421 0.0006877 0.9883778 0.9874942 1.0033 1.0040 1.00106 6:9
315.0 B 25.01 0.0179563 0.9892774 0.0030989 0.0008918 0.9896510 0.9887774 1.0033 1.0041 1.00108 6:9
315.0 B 25.50 0.0186358 0.9906545 0.0030601 0.0007293 0.9912877 0.9899522 1.0033 1.0041 1.00110 6:9
315.0 B 26.00 0.0193410 0.9929442 0.0031644 0.0010678 0.9931136 0.9925613 1.0034 1.0042 1.00113 6:9
315.0 B 26.51 0.0200710 0.9911381 0.0031515 0.0010445 0.9918467 0.9905712 1.0034 1.0043 1.00115 6:9
315.0 B 27.00 0.0207830 0.9924321 0.0033938 0.0016290 0.9931523 0.9918467 1.0034 1.0043 1.00117 6:9
315.0 B 27.50 0.0215200 0.9914965 0.0033469 0.0015343 0.9917546 0.9910214 1.0035 1.0044 1.00119 6:9
315.0 B 28.00 0.0222680 0.9934201 0.0031859 0.0011261 0.9937117 0.9924761 1.0035 1.0045 1.00121 6:9
315.0 B 28.50 0.0230260 0.9902029 0.0031641 0.0010895 0.9906379 0.9898644 1.0035 1.0045 1.00124 6:9
315.0 B 29.00 0.0237950 0.9953238 0.0031897 0.0011218 0.9956490 0.9944435 1.0036 1.0046 1.00126 6:9
315.0 B 29.50 0.0245785 0.9934084 0.0031589 0.0010474 0.9935277 0.9927943 1.0036 1.0047 1.00128 6:9
315.0 B 30.01 0.0253777 0.9837254 0.0030732 0.0008575 0.9836917 0.9833099 1.0036 1.0047 1.00130 6:9
315.0 B 30.50 0.0261625 0.9866071 0.0030582 0.0007694 0.9869849 0.9860906 1.0037 1.0048 1.00132 6:9
315.0 B 31.00 0.0269827 0.9851968 0.0030856 0.0008864 0.9858897 0.9846638 1.0037 1.0048 1.00134 6:9
315.0 B 31.51 0.0278135 0.9860762 0.0031534 0.0010922 0.9862591 0.9855758 1.0037 1.0049 1.00137 6:9
315.0 B 32.00 0.0286263 0.9874312 0.0030759 0.0008281 0.9878446 0.9870909 1.0037 1.0050 1.00139 6:9
315.0 B 32.51 0.0294770 0.9859541 0.0032016 0.0012252 0.9861964 0.9862969 1.0038 1.0050 1.00141 6:9
315.0 B 33.01 0.0303210 0.9877021 0.0031875 0.0011749 0.9876012 0.9873097 1.0038 1.0051 1.00143 6:9
315.0 B 33.50 0.0311800 0.9847355 0.0030856 0.0008909 0.9846965 0.9847065 1.0038 1.0051 1.00145 6:9
315.0 B 34.00 0.0320180 0.9866452 0.0030992 0.0009187 0.9866842 0.9870059 1.0038 1.0052 1.00147 6:9
315.0 B 34.50 0.0329130 0.9801410 0.0031221 0.0010495 0.9801404 0.9800097 1.0039 1.0052 1.00150 6:9
315.0 B 35.00 0.0337840 0.9825630 0.0030417 0.0007503 0.9822987 0.9824596 1.0039 1.0053 1.00152 6:9
315.0 B 35.51 0.0346760 0.9835404 0.0030399 0.0007315 0.9831907 0.9833918 1.0039 1.0054 1.00154 6:9
315.0 B 36.00 0.0355500 0.9851077 0.0030606 0.0007960 0.9851311 0.9847692 1.0039 1.0054 1.00156 6:9
315.0 B 36.50 0.0364790 0.9792872 0.0034358 0.0017814 0.9786029 0.9796888 1.0039 1.0055 1.00158 6:9
315.0 B 37.00 0.0373910 0.9823132 0.0031800 0.0011949 0.9823433 0.9820015 1.0040 1.0055 1.00160 6:9
315.0 B 38.01 0.0392530 0.9846151 0.0030825 0.0008814 0.9846735 0.9839595 1.0040 1.0056 1.00165 6:9
315.0 B 38.50 0.0401685 0.9873594 0.0030718 0.0008138 0.9874365 0.9864811 1.0040 1.0057 1.00167 6:9
315.0 B 39.00 0.0410955 0.9815881 0.0030405 0.0007569 0.9821163 0.9806782 1.0040 1.0057 1.00169 6:9
315.0 B 39.51 0.0420750 0.9852581 0.0030488 0.0007473 0.9857846 0.9844066 1.0041 1.0058 1.00171 6:9
315.0 B 40.00 0.0430105 0.9852200 0.0030490 0.0007485 0.9859153 0.9844871 1.0041 1.0058 1.00173 6:9
315.0 B 40.50 0.0439720 0.9788934 0.0031033 0.0010031 0.9798271 0.9784892 1.0041 1.0059 1.00175 6:9
315.0 B 41.01 0.0449570 0.9812209 0.0030274 0.0007071 0.9819696 0.9811146 1.0041 1.0059 1.00178 6:9
315.0 B 41.50 0.0459120 0.9816706 0.0030288 0.0007075 0.9819566 0.9814938 1.0041 1.0060 1.00180 6:9
315.0 B 42.00 0.0468915 0.9844656 0.0030374 0.0007096 0.9850249 0.9841396 1.0042 1.0060 1.00182 6:9
315.0 B 42.50 0.0478775 0.9800992 0.0030281 0.0007237 0.9806960 0.9799012 1.0042 1.0061 1.00184 6:9
315.0 B 43.00 0.0488690 0.9830242 0.0029934 0.0005130 0.9834829 0.9828289 1.0042 1.0061 1.00186 6:9
315.0 C 73.01 0.1127608 0.9845872 0.0030117 0.0005879 0.9841112 0.9854325 1.0049 1.0086 1.00261 8:9
315.0 C 74.54 0.1160730 0.9788635 0.0030799 0.0009284 0.9783319 0.9793304 1.0049 1.0086 1.00266 8:9
315.0 C 75.49 0.1181045 0.9811558 0.0030204 0.0006773 0.9807590 0.9812432 1.0049 1.0087 1.00270 8:9
315.0 C 80.49 0.1287425 0.9794245 0.0030352 0.0007610 0.9792244 0.9790731 1.0050 1.0090 1.00287 8:9
315.0 C 83.02 0.1340355 0.9744724 0.0030286 0.0007912 0.9743466 0.9746291 1.0051 1.0091 1.00297 8:9
315.0 C 85.51 0.1391100 0.9770049 0.0030329 0.0007794 0.9767097 0.9767602 1.0052 1.0093 1.00305 8:9
315.0 C 88.01 0.1441490 0.9765690 0.0030388 0.0008071 0.9762816 0.9767863 1.0052 1.0094 1.00314 8:9
315.0 C 90.50 0.1490399 0.9795349 0.0029620 0.0003712 0.9793462 0.9794371 1.0053 1.0095 1.00323 8:9
315.0 C 93.00 0.1538470 0.9743666 0.0031411 0.0011499 0.9742640 0.9740217 1.0053 1.0096 1.00332 8:9
315.0 C 95.49 0.1584940 0.9787911 0.0031639 0.0011781 0.9790819 0.9779913 1.0054 1.0098 1.00341 8:9
315.0 C 98.01 0.1631270 0.9773951 0.0030566 0.0008631 0.9779064 0.9774418 1.0055 1.0099 1.00350 8:9
315.0 C 100.50 0.1675430 0.9849089 0.0032031 0.0012368 0.9853358 0.9840329 1.0055 1.0100 1.00359 8:9
315.0 C 103.00 0.1718835 0.9795440 0.0030789 0.0009187 0.9799889 0.9791000 1.0056 1.0101 1.00368 8:9
315.0 C 105.54 0.1761300 0.9838622 0.0030251 0.0006629 0.9844298 0.9826822 1.0057 1.0102 1.00377 8:9
315.0 C 108.04 0.1802130 0.9828795 0.0031097 0.0009877 0.9830219 0.9822036 1.0057 1.0103 1.00386 8:9
315.0 C 110.53 0.1840940 0.9822354 0.0030803 0.0008973 0.9826279 0.9810417 1.0058 1.0103 1.00395 8:9
315.0 C 113.06 0.1879535 0.9820808 0.0030871 0.0009218 0.9822806 0.9817451 1.0058 1.0104 1.00404 8:9
315.0 C 115.56 0.1915795 0.9852292 0.0031077 0.0009601 0.9860762 0.9846312 1.0059 1.0105 1.00413 8:9
315.0 C 117.94 0.1949420 0.9835996 0.0031136 0.0009937 0.9835361 0.9834654 1.0060 1.0106 1.00421 8:9
315.0 C 120.49 0.1983735 0.9881055 0.0031354 0.0010214 0.9883433 0.9872113 1.0060 1.0107 1.00430 8:9
315.0 C 123.08 0.2017240 0.9870015 0.0031450 0.0010598 0.9869688 0.9867666 1.0061 1.0107 1.00440 8:9
315.0 C 125.59 0.2048090 0.9929463 0.0031707 0.0010861 0.9935052 0.9921002 1.0061 1.0108 1.00449 8:9
315.0 C 130.55 0.2105170 0.9915536 0.0031689 0.0010925 0.9918648 0.9909752 1.0062 1.0109 1.00466 8:9
315.0 C 132.95 0.2130740 0.9892131 0.0031526 0.0010640 0.9893343 0.9893343 1.0063 1.0110 1.00475 8:9
450.0 A 33.01 0.0585637 0.9759329 0.0037611 0.0023609 0.9777110 0.9727458 1.0028 1.0051 1.00088 13
450.0 A 38.00 0.0758090 0.9802970 0.0035146 0.0019245 0.9805304 0.9792633 1.0028 1.0056 1.00101 13
450.0 A 43.00 0.0943263 0.9808165 0.0030513 0.0008079 0.9807865 0.9806054 1.0027 1.0061 1.00115 13
450.0 A 48.00 0.1136848 0.9769581 0.0031483 0.0011497 0.9768147 0.9771871 1.0026 1.0066 1.00128 13
