"x","t","mu","f","delta f","GPD type","flavor"
0.012150707463491865,0,2,30.866006767397558,0.7288700782775013,0,"d"
0.013674808476049191,0,2,27.56254663816568,0.6464948787263876,0,"d"
0.015390082216898894,0,2,24.651469910524376,0.5773375104207078,0,"d"
0.017320508075688777,0,2,22.085112541081767,0.5183336498144536,0,"d"
0.019493073251459884,0,2,19.814823812234838,0.4671396710687122,0,"d"
0.02193815003152962,0,2,17.80436076114791,0.42169463347859726,0,"d"
0.024689920393638223,0,2,16.01835175957885,0.3806457996337792,0,"d"
0.027786853867262446,0,2,14.428165412291989,0.34302996855372875,0,"d"
0.03127224533455947,0,2,13.00836281982038,0.30826886860525493,0,"d"
0.03519482028935524,0,2,11.736471973607825,0.2761694929963588,0,"d"
0.03960941601564918,0,2,10.593876034353244,0.24652320640567493,0,"d"
0.04457774820845686,0,2,9.563730922213297,0.21928035270511254,0,"d"
0.05016927375428786,0,2,8.63162899320632,0.19433316767778044,0,"d"
0.05646216173286173,0,2,7.785131684758801,0.17147860545605495,0,"d"
0.06354438621458745,0,2,7.013371858502467,0.15053470429272692,0,"d"
0.0715149561310287,0,2,6.3070191266713245,0.1313819238360232,0,"d"
0.08048529941184451,0,2,5.6581171402669215,0.11401475307176423,0,"d"
0.09058082073833028,0,2,5.059855777533245,0.09856638113507331,0,"d"
0.10194265469082738,0,2,4.506528510369983,0.08521067514834085,0,"d"
0.11472963879886394,0,2,3.9934179431655057,0.0739804574748689,0,"d"
0.12912053407710747,0,2,3.516686172355554,0.06461378962989915,0,"d"
0.14531652409004672,0,2,3.073295268230762,0.056573516563896156,0,"d"
0.1635440274821252,0,2,2.660903655678791,0.04926860272021817,0,"d"
0.1840578632922729,0,2,2.277774848083543,0.042320507409467766,0,"d"
0.2071448133036819,0,2,1.9227372421970257,0.03568061788153301,0,"d"
0.23312763123018715,0,2,1.5951164280256875,0.029543683193155798,0,"d"
0.2623695547873617,0,2,1.2947844408240001,0.02416133393729687,0,"d"
0.2952793837267141,0,2,1.0222232970890512,0.01967968755350684,0,"d"
0.3323171948235057,0,2,0.7785870847275758,0.016097787761556685,0,"d"
0.3740007737132536,0,2,0.5657213270050938,0.013314552565235884,0,"d"
0.4209128534934858,0,2,0.38597128188285723,0.011146987335998955,0,"d"
0.47370926128581464,0,2,0.24166050489468602,0.00926592887270584,0,"d"
0.5331280866466229,0,2,0.1341476843073799,0.007257026298882585,0,"d"
0.6000000000000001,0,2,0.06252449637918468,0.004952022726322613,0,"d"
-0.0005000000000000001,0,2,-1046.7688295429077,39.52331170039894,0,"d"
-0.0005627165544531726,0,2,-907.7464481106678,34.211866457164405,0,"d"
-0.0006332998413113012,0,2,-787.3866649911469,29.601916279433308,0,"d"
-0.0007127366092768726,0,2,-682.816602906246,25.595188510941764,0,"d"
-0.0008021373780098384,0,2,-592.312255343762,22.120746247834937,0,"d"
-0.0009027519631035965,0,2,-513.672784447437,19.10344899855509,0,"d"
-0.0010159869484069875,0,2,-445.61534864777497,16.489831894300295,0,"d"
-0.0011434253499539462,0,2,-386.49723063658394,14.223092351752468,0,"d"
-0.0012868487464009965,0,2,-335.3227642991661,12.262018989538468,0,"d"
-0.0014482621853543062,0,2,-290.8872054154672,10.564011012805452,0,"d"
-0.0016299222137747954,0,2,-252.411356381629,9.097098242525558,0,"d"
-0.0018343684243240803,0,2,-219.01255083399988,7.8293469960020765,0,"d"
-0.002064458958666685,0,2,-190.0844490823481,6.735983380898556,0,"d"
-0.002323410464061803,0,2,-164.9802389961335,5.7930665799361,0,"d"
-0.0026148430618346086,0,2,-143.22958071115974,4.981447366842093,0,"d"
-0.002942830956382712,0,2,-124.35703704598221,4.283197066537254,0,"d"
-0.0033119593922276316,0,2,-107.99998843611174,3.6835798449703843,0,"d"
-0.003727388755366312,0,2,-93.80772536820275,3.16916126863849,0,"d"
-0.004194926715054461,0,2,-81.50259107104912,2.7286596207895646,0,"d"
-0.004721109414558027,0,2,-70.82428681915117,2.35198272709203,0,"d"
-0.005313292845913059,0,2,-61.56198909629616,2.030503093965183,0,"d"
-0.005979755686105776,0,2,-53.52151498623039,1.756577272871135,0,"d"
-0.006729815032314418,0,2,-46.54405783427169,1.5235480823750096,0,"d"
-0.007573956654182276,0,2,-40.48342387107724,1.3255219249833603,0,"d"
-0.008523981584038259,0,2,-35.221112520801114,1.1572577453453448,0,"d"
-0.009593171094384616,0,2,-30.646307337893184,1.0141322633138394,0,"d"
-0.010796472369023763,0,2,-26.671520534416842,0.8919434265160011,0,"d"
-0.012150707463491865,0,2,-23.212086401840214,0.7870820679772484,0,"d"
-0.013674808476049191,0,2,-20.204070211129807,0.6962344961832115,0,"d"
-0.015390082216898894,0,2,-17.582263217912857,0.6167816382631467,0,"d"
-0.017320508075688777,0,2,-15.300038649111677,0.546316570290163,0,"d"
-0.019493073251459884,0,2,-13.308110647057454,0.4832170910087255,0,"d"
-0.02193815003152962,0,2,-11.571066986838133,0.4260506756303834,0,"d"
-0.024689920393638223,0,2,-10.053279386164242,0.3740448151981733,0,"d"
-0.027786853867262446,0,2,-8.726526748945014,0.3266954044660737,0,"d"
-0.03127224533455947,0,2,-7.565675226094496,0.28379661413696666,0,"d"
-0.03519482028935524,0,2,-6.548126143606982,0.24544624204845722,0,"d"
-0.03960941601564918,0,2,-5.655869341870717,0.21161582312592736,0,"d"
-0.04457774820845686,0,2,-4.8721787153070295,0.18231156972830104,0,"d"
-0.05016927375428786,0,2,-4.182907913815467,0.15727914120040293,0,"d"
-0.05646216173286173,0,2,-3.576160034333581,0.1359623989970751,0,"d"
-0.06354438621458745,0,2,-3.0414586700475703,0.11761933748050579,0,"d"
-0.0715149561310287,0,2,-2.5698726653792785,0.10146220081681846,0,"d"
-0.08048529941184451,0,2,-2.1540569772578806,0.08689913521667633,0,"d"
-0.09058082073833028,0,2,-1.7877989956428633,0.07367693864174367,0,"d"
-0.10194265469082738,0,2,-1.4660045688313212,0.061893600097716564,0,"d"
-0.11472963879886394,0,2,-1.1845675564591795,0.05185800042248264,0,"d"
-0.12912053407710747,0,2,-0.9401942341302797,0.04382747598369178,0,"d"
-0.14531652409004672,0,2,-0.7302469505764778,0.03773757274201057,0,"d"
-0.1635440274821252,0,2,-0.5525277605244898,0.033114874218739654,0,"d"
-0.1840578632922729,0,2,-0.4050483116607822,0.029272470615786486,0,"d"
-0.2071448133036819,0,2,-0.28580626610046067,0.025611969943810577,0,"d"
-0.23312763123018715,0,2,-0.1925385923108189,0.021810054687435833,0,"d"
-0.2623695547873617,0,2,-0.12259269108911403,0.017833601111677467,0,"d"
-0.2952793837267141,0,2,-0.07284120449953771,0.013882590435857604,0,"d"
-0.3323171948235057,0,2,-0.039741535667357955,0.010273281726765114,0,"d"
-0.3740007737132536,0,2,-0.019521093544749214,0.007275722555975621,0,"d"
-0.4209128534934858,0,2,-0.008470841837405861,0.0049856775867862056,0,"d"
-0.47370926128581464,0,2,-0.003281056992138858,0.0033380459671001747,0,"d"
-0.5331280866466229,0,2,-0.0013263550168089928,0.0022259105523643207,0,"d"
-0.6000000000000001,0,2,-0.0008248829123669172,0.001544419246340013,0,"d"
0.0005000000000000001,0,2,3.7781964693485515,0.09012567361361262,0,"g"
0.0005627165544531726,0,2,3.7359265696337927,0.09022981200789972,0,"g"
0.0006332998413113012,0,2,3.696324541860761,0.09027839682586598,0,"g"
0.0007127366092768726,0,2,3.6584330077400455,0.09025764942925645,0,"g"
0.0008021373780098384,0,2,3.6233999203522815,0.09014255286709572,0,"g"
0.0009027519631035965,0,2,3.590211082180146,0.08992113237986522,0,"g"
0.0010159869484069875,0,2,3.5600103581846034,0.08956349612503887,0,"g"
0.0011434253499539462,0,2,3.531890691014997,0.08905881860959065,0,"g"
0.0012868487464009965,0,2,3.506815552333824,0.08837497288011567,0,"g"
0.0014482621853543062,0,2,3.4840789038162647,0.08750161970291868,0,"g"
0.0016299222137747954,0,2,3.4644248335042906,0.08640757752703934,0,"g"
0.0018343684243240803,0,2,3.447312945941683,0.0850842883237633,0,"g"
0.002064458958666685,0,2,3.4332840613526976,0.0835052832797438,0,"g"
0.002323410464061803,0,2,3.4219229093716037,0.08166715639734273,0,"g"
0.0026148430618346086,0,2,3.4135668275444853,0.07955382639605105,0,"g"
0.002942830956382712,0,2,3.407865328370944,0.07717287301493886,0,"g"
0.0033119593922276316,0,2,3.4049542197229754,0.07452676502396496,0,"g"
0.003727388755366312,0,2,3.40448807267797,0.07164370342128083,0,"g"
0.004194926715054461,0,2,3.4063939983991687,0.06855684828001918,0,"g"
0.004721109414558027,0,2,3.4102423130250896,0.06533016382704064,0,"g"
0.005313292845913059,0,2,3.4157335046776356,0.06204376972095256,0,"g"
0.005979755686105776,0,2,3.42227268990434,0.05881550934104028,0,"g"
0.006729815032314418,0,2,3.4293051443351397,0.05578644825745457,0,"g"
0.007573956654182276,0,2,3.435985502601016,0.05313320706724871,0,"g"
0.008523981584038259,0,2,3.44147298199605,0.051037206190033706,0,"g"
0.009593171094384616,0,2,3.4446242352630385,0.049675636737746026,0,"g"
0.010796472369023763,0,2,3.44428233485518,0.04915946830188852,0,"g"
0.012150707463491865,0,2,3.438973206710592,0.04952347225838471,0,"g"
0.013674808476049191,0,2,3.4272151587240036,0.05067093059829364,0,"g"
0.015390082216898894,0,2,3.4073089519965825,0.052439484454306476,0,"g"
0.017320508075688777,0,2,3.377495686948114,0.054567945863953464,0,"g"
0.019493073251459884,0,2,3.3360667795971235,0.05682921464463188,0,"g"
0.02193815003152962,0,2,3.2811967388605443,0.058962567606658134,0,"g"
0.024689920393638223,0,2,3.2113861856815453,0.060795407948384755,0,"g"
0.027786853867262446,0,2,3.1253047408998595,0.062188345606593046,0,"g"
0.03127224533455947,0,2,3.0219147952244723,0.06305626901536644,0,"g"
0.03519482028935524,0,2,2.9012195334710387,0.06342165437752291,0,"g"
0.03960941601564918,0,2,2.7632004654570945,0.06327233026958874,0,"g"
0.04457774820845686,0,2,2.609207793109942,0.06266023279095827,0,"g"
0.05016927375428786,0,2,2.4415189339773518,0.061602441447407105,0,"g"
0.05646216173286173,0,2,2.262924216704449,0.060021490934505775,0,"g"
0.06354438621458745,0,2,2.0774115280053937,0.0577835909619895,0,"g"
0.0715149561310287,0,2,1.8896721886852474,0.05470519899095813,0,"g"
0.08048529941184451,0,2,1.704347309186345,0.05060429202049777,0,"g"
0.09058082073833028,0,2,1.5259688102216047,0.04543034450032124,0,"g"
0.10194265469082738,0,2,1.3582544240734573,0.03939725705667768,0,"g"
0.11472963879886394,0,2,1.2034755088501505,0.033127729701404894,0,"g"
0.12912053407710747,0,2,1.0620394981611023,0.027762793681079343,0,"g"
0.14531652409004672,0,2,0.9323696174829627,0.024757386599114153,0,"g"
0.1635440274821252,0,2,0.8113037293597298,0.024811954171304912,0,"g"
0.1840578632922729,0,2,0.6950097514383887,0.026940323977373257,0,"g"
0.2071448133036819,0,2,0.580259101855956,0.029487498095386,0,"g"
0.23312763123018715,0,2,0.466140783059376,0.03127291406997602,0,"g"
0.2623695547873617,0,2,0.3547815360119382,0.0316006888341441,0,"g"
0.2952793837267141,0,2,0.2513624457659367,0.030004666287654514,0,"g"
0.3323171948235057,0,2,0.1625881003592221,0.0262563985359609,0,"g"
0.3740007737132536,0,2,0.09407305398771297,0.020627893661112742,0,"g"
0.4209128534934858,0,2,0.0478066580621169,0.014066535052148698,0,"g"
0.47370926128581464,0,2,0.021184716221866094,0.007963019439832708,0,"g"
0.5331280866466229,0,2,0.00833207235356115,0.0035194183066262746,0,"g"
0.6000000000000001,0,2,0.002979169857689186,0.0011210444722138284,0,"g"
